ApplicationDocsID	ApplicationDocsTypeID	ApplNo	SubmissionType	SubmissionNo	ApplicationDocsTitle	ApplicationDocsURL	ApplicationDocsDate
3287	1	020764	SUPPL     	9	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20241se8-016,20764se8-009ltr.pdf	2004-01-22 00:00:00
3288	1	020764	SUPPL     	18	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020241s10,s21,s25,s27,020764s3,s14,s18,s19,s20LTR.pdf	2013-09-06 00:00:00
3289	1	020764	SUPPL     	20	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020241s10,s21,s25,s27,020764s3,s14,s18,s19,s20LTR.pdf	2013-09-06 00:00:00
3290	1	020764	SUPPL     	28	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/020241s035s040,020764s028s033,022115s004s014,022251s002s009ltr.pdf	2015-01-07 00:00:00
3291	1	020764	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/020764s029ltr.pdf	2009-05-13 00:00:00
3292	1	020764	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/020241s037,s038,020764s030,s031ltr.pdf	2009-05-04 00:00:00
3293	1	020764	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/020241Orig1s039;020764Orig1s032;022251Orig1s001;022115Orig1s003ltr.pdf	2013-12-26 00:00:00
3294	1	020764	SUPPL     	33	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/020241s035s040,020764s028s033,022115s004s014,022251s002s009ltr.pdf	2015-01-07 00:00:00
3295	1	020764	SUPPL     	38	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/020241Orig1s045,051,020764Orig1s038,044,022251Orig1s007,014,022115Orig1s011,018ltr.pdf	2015-03-25 00:00:00
3296	1	020766	SUPPL     	18	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20766se5-018ltr.pdf	2003-12-19 00:00:00
3297	1	020766	SUPPL     	26	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/020766s026ltr.pdf	2009-02-18 00:00:00
3298	1	020766	SUPPL     	28	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/020766s028ltr.pdf	2010-05-25 00:00:00
3299	1	020766	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/020766s029ltr.pdf	2012-01-25 00:00:00
3300	1	020766	SUPPL     	35	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/020766Orig1s035ltr.pdf	2015-08-11 00:00:00
3301	1	020768	SUPPL     	11	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20768slr011,21231slr004ltr.pdf	2003-06-08 00:00:00
3302	1	020768	SUPPL     	12	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20768s012ltr.pdf	2004-11-19 00:00:00
3303	1	020768	SUPPL     	13	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21231slr005,20768slr013ltr.pdf	2004-01-14 00:00:00
3304	1	020768	SUPPL     	17	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/020768s017ltr.pdf	2010-08-16 00:00:00
3305	1	020768	SUPPL     	21	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/020768Orig1s019,s021,021231Orig1s010,s011ltr.pdf	2012-09-18 00:00:00
3306	1	020769	SUPPL     	3	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20769s003ltr.pdf	2004-08-25 00:00:00
3307	1	020769	SUPPL     	9	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020769s009LTR.pdf	2006-04-24 00:00:00
3308	1	020771	SUPPL     	4	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/20771s4ltr.pdf	2001-04-06 00:00:00
3309	1	020771	SUPPL     	14	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020771s014ltr.pdf	2006-04-05 00:00:00
3310	1	020771	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/020771s022ltr.pdf	2009-04-16 00:00:00
3311	1	020771	SUPPL     	28	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/020771Orig1s028ltr.pdf	2012-08-03 00:00:00
3312	1	020772	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20772ap_ltr.pdf	2020-03-23 00:00:00
3313	1	020772	SUPPL     	2	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020772s002ltr.pdf	2020-03-23 00:00:00
3314	1	020772	SUPPL     	5	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/020772s005ltr.pdf	2020-03-23 00:00:00
3315	1	020774	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20774ltr.pdf	1998-05-15 00:00:00
3316	1	020774	SUPPL     	10	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020774s010ltr.pdf	2011-06-14 00:00:00
3317	1	020774	SUPPL     	12	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/020774Orig1s012ltr.pdf	2012-11-09 00:00:00
3318	1	020776	SUPPL     	6	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/020776Orig1s006ltr.pdf	2016-05-12 00:00:00
3319	1	020778	SUPPL     	16	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20779s37s38ltr.pdf	2002-02-05 00:00:00
3320	1	020778	SUPPL     	17	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20779s37s38ltr.pdf	2002-02-05 00:00:00
3321	1	020778	SUPPL     	25	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020778s025, 020779s046, 021503s007ltr.pdf	2007-01-08 00:00:00
3322	1	020778	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/020778s029ltr.pdf	2008-02-14 00:00:00
3323	1	020778	SUPPL     	33	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/020778s033,s034,020779s054,s055,021503s015,s016ltr.pdf	2010-04-28 00:00:00
3324	1	020778	SUPPL     	34	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/020778s033,s034,020779s054,s055,021503s015,s016ltr.pdf	2010-04-28 00:00:00
3325	1	020778	SUPPL     	35	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020778s035,020779s056,021503s017ltr.pdf	2011-02-28 00:00:00
3326	1	020779	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20779s37s38ltr.pdf	2002-02-05 00:00:00
3327	1	020779	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20778slr018,20779slr039_Viracept_lbl.pdf	2003-07-30 00:00:00
3328	1	020779	SUPPL     	44	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20778slr003,20779slr044,21503slr003ltr.pdf	2004-06-07 00:00:00
3329	1	020779	SUPPL     	50	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/020779s050ltr.pdf	2008-02-14 00:00:00
3330	1	020779	SUPPL     	54	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/020778s033,s034,020779s054,s055,021503s015,s016ltr.pdf	2010-04-28 00:00:00
3331	1	020779	SUPPL     	59	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/020778Orig1s038,020779Orig1s059,021503Orig1s021ltr.pdf	2013-05-31 00:00:00
3332	1	020779	SUPPL     	61	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/20778Orig1s040,20779Orig1s061,21503Orig1s023ltr.pdf	2015-03-31 00:00:00
3333	1	020780	SUPPL     	17	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/19537s053,054,20780s017,018ltr.pdf	2004-07-21 00:00:00
3334	1	020780	SUPPL     	20	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/019537s60,019847s36,019857s41,020780s20,021473s13ltr.pdf	2005-11-18 00:00:00
3335	1	020780	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/019537s62,020780s23,019847s37,019857s42,021473s16LTR.pdf	2006-06-28 00:00:00
3336	1	020780	SUPPL     	25	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/019537s067,020780s025ltr.pdf	2008-01-22 00:00:00
3337	1	020780	SUPPL     	28	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/020780s028,021473s025ltr.pdf	2009-05-07 00:00:00
3338	1	020780	SUPPL     	33	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/019537s075,019847s047,019857s054,020780s033,021473s028ltr.pdf	2011-03-02 00:00:00
3339	1	020780	SUPPL     	36	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/019537s078,020780s036ltr.pdf	2011-06-14 00:00:00
3340	1	020780	SUPPL     	38	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/019537s080,019847s052,019857s059,020780s038,021473s033ltr.pdf	2011-10-20 00:00:00
3341	1	020780	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/019537Orig1s081,020780Orig1s039ltr.pdf	2013-01-31 00:00:00
3342	1	020780	SUPPL     	40	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/019537Orig1s082,020780Orig1s040ltr.pdf	2013-08-16 00:00:00
3343	1	020781	SUPPL     	7	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20103s023,20605s007,20781s007ltr.pdf	2004-12-02 00:00:00
3344	1	020781	SUPPL     	13	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/020103s029,020605s013,020781s013ltr.pdf	2010-09-27 00:00:00
3345	1	020781	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/020103Orig1s031,020605Orig1s015,020781Orig1s015,020007Orig1s044ltr.pdf	2013-12-13 00:00:00
3346	1	020785	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20785ltr.pdf	1998-07-16 00:00:00
3347	1	020785	SUPPL     	14	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/20785s12s14ltr.pdf	2001-09-05 00:00:00
3348	1	020785	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20785slr022,023,024ltr.pdf	2003-10-31 00:00:00
3349	1	020785	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021430s000, 020785s031LTR.pdf	2006-05-26 00:00:00
3350	1	020785	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/020785s039ltr.pdf	2010-08-06 00:00:00
3351	1	020785	SUPPL     	48	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/020785Orig1s048ltr.pdf	2013-02-12 00:00:00
3352	1	020785	SUPPL     	50	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/020785Orig1s050ltr.pdf	2013-11-18 00:00:00
3353	1	020785	SUPPL     	55	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/020785Orig1s055ltr.pdf	2014-06-23 00:00:00
3354	1	020785	SUPPL     	57	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/020785Orig1s057ltr.pdf	2015-09-15 00:00:00
3355	1	020785	SUPPL     	58	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/020785Orig1s058ltr.pdf	2015-10-29 00:00:00
3356	1	020786	SUPPL     	12	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20786slr012ltr.pdf	2002-11-01 00:00:00
3357	1	020786	SUPPL     	14	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20786se8-014,20872se8-011,20625se8-012ltr.pdf	2003-06-08 00:00:00
3358	1	020786	SUPPL     	26	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/020786s026ltr.pdf	2010-04-19 00:00:00
3359	1	020786	SUPPL     	28	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/20786s028,021704s010ltr.pdf	2012-02-13 00:00:00
3360	1	020786	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/020786Orig1s029ltr(r).pdf	2012-08-27 00:00:00
3361	1	020786	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/020786Orig1s031ltr.pdf	2012-12-11 00:00:00
3362	1	020786	SUPPL     	35	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/020786Orig1s035,021704Orig1s018ltr.pdf	2016-06-07 00:00:00
3363	1	020788	SUPPL     	4	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20788s4s5s7ltr.pdf	2002-04-10 00:00:00
3364	1	020788	SUPPL     	5	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20788s4s5s7ltr.pdf	2002-04-10 00:00:00
3365	1	020788	SUPPL     	7	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20788s4s5s7ltr.pdf	2002-04-10 00:00:00
3366	1	020788	SUPPL     	11	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20788s002,010,011ltr.pdf	2004-10-29 00:00:00
3367	1	020788	SUPPL     	17	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020788s017ltr.pdf	2011-03-16 00:00:00
3368	1	020788	SUPPL     	18	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020788s018ltr.pdf	2011-04-19 00:00:00
3369	1	020788	SUPPL     	21	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/020788s020,s021,s023ltr.pdf	2012-04-12 00:00:00
3370	1	020788	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020788s022ltr.pdf	2011-06-13 00:00:00
3371	1	020789	SUPPL     	5	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20789slr005ltr.pdf	2002-10-07 00:00:00
3372	1	020789	SUPPL     	19	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020789s019ltr.pdf	2006-12-04 00:00:00
3373	1	020789	SUPPL     	21	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/020789Orig1s021ltr.pdf	2015-06-22 00:00:00
3374	1	020789	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/020789s022,s025ltr.pdf	2009-05-04 00:00:00
3375	1	020789	SUPPL     	25	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/020789s022,s025ltr.pdf	2009-05-04 00:00:00
3376	1	020789	SUPPL     	26	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/020789s024,s026ltr.pdf	2010-04-21 00:00:00
3377	1	020789	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020789s029ltr.pdf	2011-05-31 00:00:00
3378	1	020789	SUPPL     	34	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/020789Orig1s034ltr.pdf	2016-04-08 00:00:00
3379	1	020793	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/20793ltr.pdf	1999-09-21 00:00:00
3380	1	020793	SUPPL     	3	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20793s3ltr.pdf	2002-01-18 00:00:00
3381	1	020793	SUPPL     	4	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20793s4ltr.pdf	2002-02-08 00:00:00
3382	1	020796	SUPPL     	13	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/020796s012,020796s013ltr.pdf	2009-02-03 00:00:00
3383	1	020796	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/020796s015,021485s020ltr.pdf	2010-10-13 00:00:00
3384	1	020796	SUPPL     	16	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/020796Orig1s016ltr.pdf	2014-06-17 00:00:00
3385	1	020796	SUPPL     	26	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/020796Orig1s026,021485Orig1s033ltr.pdf	2016-02-24 00:00:00
3386	1	020799	SUPPL     	6	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20799se2-006ltr.pdf	2003-10-09 00:00:00
3387	1	020799	SUPPL     	12	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20799slr012ltr.pdf	2003-10-09 00:00:00
3388	1	020800	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20800ltr.pdf	2003-06-08 00:00:00
3389	1	020800	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20800se5-001ltr.pdf	2004-06-01 00:00:00
3390	1	020800	SUPPL     	5	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/20800s005ltr.pdf	2005-02-23 00:00:00
3391	1	020800	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/020800Orig1s030ltr.pdf	2014-10-22 00:00:00
3392	1	020801	SUPPL     	10	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20325s017,20801s010,20902s007,20958s010ltr.pdf	2004-10-29 00:00:00
3393	1	020801	SUPPL     	12	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020801s012ltr.pdf	2008-01-09 00:00:00
3394	1	020802	SUPPL     	2	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/20802s02ltr.pdf	1999-10-07 00:00:00
3395	1	020802	SUPPL     	9	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20802slr009ltr.pdf	2003-06-08 00:00:00
3396	1	020802	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/020802Orig1s024ltr.pdf	2014-07-17 00:00:00
3397	1	020805	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20805-mr.pdf	1998-02-10 00:00:00
3399	1	020808	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/020351Orig1s043,020808Orig1s024ltr.pdf	2015-07-10 00:00:00
3400	1	020811	SUPPL     	3	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19700s019ltr.pdf	2002-02-08 00:00:00
3401	1	020812	SUPPL     	11	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20812s011ltr.pdf	2004-09-15 00:00:00
3402	1	020812	SUPPL     	12	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020812s012ltr.pdf	2006-04-07 00:00:00
3403	1	020812	SUPPL     	17	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020812s017ltr.pdf	2011-04-28 00:00:00
3404	1	020813	SUPPL     	6	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/017533s046,s048,020813s006,s007ltr.pdf	2010-09-21 00:00:00
3405	1	020813	SUPPL     	7	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/017533s046,s048,020813s006,s007ltr.pdf	2010-09-21 00:00:00
3406	1	020813	SUPPL     	9	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/017533Orig1s053,020813Orig1s009ltr.pdf	2013-11-06 00:00:00
3407	1	020815	SUPPL     	25	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/022042s000,020815s025ltr.pdf	2007-09-25 00:00:00
3408	1	020816	SUPPL     	6	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20816slr006ltr.pdf	2003-07-28 00:00:00
3409	1	020818	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20818_DIOVAN_APPROV.PDF	2004-06-02 00:00:00
3410	1	020818	SUPPL     	43	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/020818s043ltr.pdf	2010-04-23 00:00:00
3411	1	020818	SUPPL     	60	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/020818Orig1s060ltr.pdf	2014-06-03 00:00:00
3412	1	020818	SUPPL     	62	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/020818s058,s062ltr.pdf	2014-03-19 00:00:00
3413	1	020819	SUPPL     	3	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/20819S3LTR.PDF	2000-02-02 00:00:00
3414	1	020819	SUPPL     	11	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20819slr007,011ltr.pdf	2003-03-10 00:00:00
3415	1	020819	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/020819s015ltr.pdf	2005-09-08 00:00:00
3416	1	020819	SUPPL     	25	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020819s025ltr.pdf	2011-04-11 00:00:00
3417	1	020822	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20822ltr.pdf	1998-07-17 00:00:00
3418	1	020822	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20822slr027,21046slr007,21323slr015,21365slr008ltr.pdf	2004-05-26 00:00:00
3419	1	020822	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/20822s029,21046s009,21323s020,21365s012ltr.pdf	2005-02-23 00:00:00
3420	1	020822	SUPPL     	34	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020822s034, 021046s013, 021323s025, 021365s016ltr.pdf	2007-08-07 00:00:00
3421	1	020822	SUPPL     	35	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/020822s035,021046s014,ltr.pdf	2008-09-19 00:00:00
3422	1	020822	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/020822s037,021046s015,021323s032,021365s023ltr.pdf	2009-02-03 00:00:00
3423	1	020822	SUPPL     	40	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020822s038,s040,021046s016,s017ltr.pdf	2011-08-17 00:00:00
3424	1	020822	SUPPL     	43	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/020822Org1s043,021046Orig1s020,021323Orig1s040,021365Orig1s030ltr.pdf	2012-12-05 00:00:00
3425	1	020823	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/20823ltr.pdf	2000-04-21 00:00:00
3426	1	020823	SUPPL     	9	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/020823Orig1s009,s027,s028,s029,021025Orig1s018,s019,s0020ltr.pdf	2013-10-04 00:00:00
3427	1	020823	SUPPL     	12	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20823slr012,21025slr006ltr.pdf	2004-05-07 00:00:00
3428	1	020823	SUPPL     	14	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20823s014,21025s007ltr.pdf	2004-09-24 00:00:00
3429	1	020823	SUPPL     	16	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020823s016, 021025s008ltr.pdf	2006-07-03 00:00:00
3430	1	020823	SUPPL     	28	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/020823Orig1s009,s027,s028,s029,021025Orig1s018,s019,s0020ltr.pdf	2013-10-04 00:00:00
3431	1	020825	SUPPL     	12	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20825s012,20919s003ltr.pdf	2004-08-25 00:00:00
3432	1	020825	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/020825s015,017,020919s005,006ltr.pdf	2005-08-19 00:00:00
3433	1	020825	SUPPL     	21	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020825s021, 020919s012ltr.pdf	2007-03-07 00:00:00
3434	1	020825	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020825s024,020919s014ltr.pdf	2007-05-29 00:00:00
3435	1	020825	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/020825s027,020919s019ltr.pdf	2008-05-21 00:00:00
3436	1	020825	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/020825s030, 020919s021ltr.pdf	2008-08-19 00:00:00
3437	1	020825	SUPPL     	41	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/020825Orig1s041,020919Orig1s027,021483Orig1s007ltr.pdf	2013-07-05 00:00:00
3438	1	020825	SUPPL     	47	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/020825Orig1s047,020919Orig1s032,021483Orig1s010ltr.pdf	2013-08-16 00:00:00
3439	1	020825	SUPPL     	53	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/020825Orig1s053,020919Orig1s040,021483Orig1s013ltr.pdf	2014-12-11 00:00:00
