ApplNo	ApplType	ApplPublicNotes	SponsorName
021516	NDA		BAUSCH AND LOMB
021518	NDA		ASTELLAS
021519	NDA		ANI PHARMS
021520	NDA		LILLY
021524	NDA		PROF DSPLS
021525	NDA		AXCAN SCANDIPHARM
021526	NDA		GILEAD
021527	NDA		BOEHRINGER INGELHEIM
021528	NDA		ALLERGAN
021529	NDA		ORGANON
021530	NDA		AVONDALE PHARMS
021532	NDA		DAIICHI SANKYO
021535	NDA		GALDERMA LABS LP
021536	BLA		NOVO NORDISK INC
021537	NDA		NOVARTIS
021538	BLA		EMERGENT
021539	NDA		CUMBERLAND PHARMS
021540	NDA		PHARMACIA
021543	NDA		AUXILIUM PHARMS LLC
021544	NDA		TEVA BRANDED PHARM
021545	NDA		ALCON LABS INC
021546	NDA		SCHERING
021548	NDA		VIIV HLTHCARE
021549	NDA		MERCK
021551	NDA		BRAINTREE
021554	NDA		BAYER PHARMS
021555	NDA		BECTON DICKINSON CO
021560	NDA		NOVARTIS
021563	NDA		SCHERING
021565	NDA		ALLERGAN
021566	NDA		TAKEDA PHARMS NA
021567	NDA		BRISTOL MYERS SQUIBB
021569	NDA		LIEBEL-FLARSHEIM
021571	NDA		SANTEN
021572	NDA		CUBIST PHARMS LLC
021574	NDA		ANDRX LABS LLC
021575	NDA		MERCK
021583	NDA		PFIZER
021585	NDA		RB HLTH
021586	NDA		3M
021587	NDA		GLAXOSMITHKLINE
021588	NDA		NOVARTIS
021589	NDA		UCB INC
021590	NDA		JAZZ
021591	NDA		RANBAXY
021592	NDA		NOVARTIS
021594	NDA		INTL MEDICATION SYS
021595	NDA		ALLERGAN
021597	BLA		EMD SERONO
021598	NDA		NOVARTIS
021602	NDA		TAKEDA PHARMS USA
021604	NDA		MOBERG PHARMA NORTH
021605	NDA		MERCK SHARP DOHME
021606	NDA		ABBVIE
021609	NDA		DURAMED
021610	NDA		ENDO PHARMS
021611	NDA		ENDO PHARMS
021612	NDA		CIPHER PHARMS INC
021615	NDA		JANSSEN PHARMS
021618	NDA		MISSION PHARMA
021620	NDA		RB HLTH
021621	NDA		J AND J CONSUMER INC
021623	NDA		GALEN SPECIALTY
021624	NDA		MYLAN INSTITUTIONAL
021625	NDA		HOSPIRA
021626	NDA		HEYL CHEMISCH
021627	NDA		ALLERGAN
021629	BLA		SANOFI AVENTIS US
021630	NDA		PF PRISM CV
021632	NDA		VICURON HOLDINGS
021633	NDA		APIL
021636	NDA		SALIX
021640	BLA		BAUSCH AND LOMB
021641	NDA		TEVA
021642	NDA		ENDO PHARMS INC
021643	NDA		HOSPIRA
021644	NDA		GALDERMA LABS
021647	NDA		MERCK
021648	NDA		HIKMA
021652	NDA		VIIV HLTHCARE
021654	NDA		WOODWARD
021656	NDA		ABBVIE
021658	NDA		COVIS
021660	NDA		ABRAXIS BIOSCIENCE
021663	BLA		FERRING
021664	NDA		BAUSCH AND LOMB INC
021665	BLA		AMPHASTAR PHARM
021667	NDA		EMMAUS MEDCL
021669	NDA		SAGE PRODS
021670	NDA		DORC
021671	NDA		PACIRA PHARMS INC
021673	NDA		GENZYME
021674	NDA		BAYER HLTHCARE
021676	NDA		BAYER HLTHCARE
021677	NDA		LILLY
021681	NDA		MISSION PHARMA
021682	NDA		MISSION PHARMA
021684	BLA		EMD SERONO
021687	NDA		ORGANON
021688	NDA		AMGEN
021689	NDA		ASTRAZENECA
021690	NDA		ORTHO MCNEIL PHARM
021692	NDA		VALEANT PHARMS
021693	NDA		SHIONOGI INC
021695	NDA		LUPIN
021697	NDA		CUMBERLAND PHARMS
021698	NDA		CHATTEM SANOFI
021700	NDA		SB PHARMCO
021703	NDA		BAXTER HLTHCARE CORP
021704	NDA		CHATTEM SANOFI
021706	NDA		SANTARUS
021708	NDA		SOMERSET
021710	NDA		VALIDUS PHARMS
021711	NDA		LANTHEUS MEDCL
021712	NDA		UCB INC
021713	NDA		OTSUKA
021714	NDA		DR REDDYS LABS LTD
021716	BLA		AKORN INC
021717	NDA		TARO PHARMS
021719	NDA		EISAI INC
021720	NDA		EISAI INC
021721	NDA		JANSSEN PHARMS
021723	NDA		CP PHARMS
021724	NDA		CP PHARMS
021726	NDA		UCB INC
021727	NDA		ULURU
021729	NDA		OTSUKA
021730	NDA		SUNOVION
021731	NDA		TOLMAR THERAP
021732	NDA		ENDO PHARM
021733	NDA		LILLY
021734	NDA		TARO
021735	NDA		FOUGERA PHARMS INC
021737	NDA		BAUSCH AND LOMB
021738	NDA		MYLAN
021742	NDA		ALLERGAN
021743	NDA		OSI PHARMS
021744	NDA		DEPOMED INC
021745	NDA		PURDUE PHARMA
021746	NDA		WINDTREE THERAP
021747	NDA		BOEHRINGER INGELHEIM
021748	NDA		SANTARUS INC
021749	NDA		HAMELN
021751	NDA		HAMELN PHARMA PLUS
021752	NDA		GILEAD
021753	NDA		GALDERMA LABS LP
021754	NDA		FUJISAWA HLTHCARE
021756	NDA		VALEANT PHARMS LLC
021758	NDA		BAUSCH
021759	NDA		SANOFI AVENTIS US
021762	NDA		ORGANON
021763	NDA		BIOVAIL LABS INTL
021764	NDA		SANDOZ INC
021765	BLA		EMD SERONO
021768	NDA		WEILL MEDCL COLL
021770	NDA		ALLERGAN
021773	NDA		ASTRAZENECA AB
021774	NDA		SANOFI AVENTIS US
021775	NDA		CUBIST PHARMS
021777	NDA		TEVA PHARMS INTL
021778	NDA		ENDO PHARMS INC
021779	NDA		ACTELION
021780	NDA		EVUS
021782	NDA		TAKEDA PHARMS USA
021785	NDA		HOFFMANN-LA ROCHE
021788	NDA		TEVA WOMENS
021789	NDA		GALDERMA LABS LP
021790	NDA		OTSUKA
021793	NDA		MEDA PHARMS
021794	NDA		ALLERGAN
021795	NDA		FERRING
021797	NDA		BRISTOL MYERS SQUIBB
021798	NDA		BRISTOL MYERS SQUIBB
021799	NDA		SUN PHARM INDUSTRIES
021802	NDA		NOVARTIS
021806	NDA		TEVA PHARMS
021807	NDA		MAYNE PHARMA INC
021810	BLA		NOVO NORDISK INC
021812	NDA		JOHNSON AND JOHNSON
021813	NDA		MYLAN SPECIALITY LP
021814	NDA		BOEHRINGER INGELHEIM
021817	NDA		NOVARTIS
021818	NDA		ROMARK
021821	NDA		PF PRISM CV
021822	NDA		BOEHRINGER INGELHEIM
021823	NDA		WARNER CHILCOTT
021825	NDA		CHIESI
021829	NDA		UCB INC
021830	NDA		APIL
021832	NDA		SICOR PHARMS
021835	NDA		GALDERMA LABS LP
021837	NDA		STRIDES ARCOLAB
021838	NDA		STRIDES ACROLAB
021839	BLA		IPSEN INC
021840	NDA		TEVA BRANDED PHARM
021842	NDA		TAKEDA PHARMS USA
021844	NDA		LEO PHARMA AS
021845	NDA		VIATRIS
021846	BLA		MICROBIX BIOSYSTEMS
021849	NDA		SALIX
021850	NDA		SANTARUS
021852	NDA		LEO PHARMA AS
021853	NDA		RELIANT PHARMS
021854	NDA		STRIDES ACROLAB
021855	NDA		BIONPHARMA INC
021856	NDA		TAKEDA PHARMS USA
021858	NDA		ROCHE
021859	BLA		HALOZYME THERAP
021860	NDA		APIL
021861	NDA		NOVARTIS
021862	NDA		NOVARTIS
021864	NDA		WYETH PHARMS INC
021866	NDA		OTSUKA
021870	NDA		FEINSTEIN
021871	NDA		TEVA BRANDED PHARM
021872	NDA		UCB INC
021873	NDA		BAYER HLTHCARE
021875	NDA		CEPHALON
021876	NDA		DUCHESNAY
021877	NDA		NOVARTIS
021878	BLA		NOVO NORDISK
021879	NDA		AVANIR PHARMS
021880	NDA		CELGENE
021881	NDA		SALIX PHARMS
021882	NDA		NOVARTIS
021883	NDA		ALLERGAN
021884	BLA		INSMED
021885	NDA		BERLEX LABS
021887	NDA		GLAXOSMITHKLINE CONS
021891	NDA		BAYER HEALTHCARE LLC
021892	NDA		SALIX PHARMS
021894	NDA		BAUSCH
021896	NDA		GILEAD
021897	NDA		ALKERMES
021902	NDA		ANI PHARMS
021903	NDA		RECORDATI RARE
021906	NDA		ABBVIE
021908	NDA		SUCAMPO PHARMA LLC
021909	NDA		CHATTEM SANOFI
021910	NDA		DIALYSIS SUPS
021911	NDA		EISAI INC
021912	NDA		SUNOVION
021918	NDA		WRASER PHARMS
021919	NDA		AMYLIN
021920	NDA		BIONPHARMA INC
021923	NDA		BAYER HLTHCARE
021924	NDA		INSTITUT BIOCHIMIQUE
021925	NDA		TAKEDA PHARMS USA
021926	NDA		CURRAX
021928	NDA		PF PRISM CV
021929	NDA		ASTRAZENECA
021936	NDA		BOEHRINGER INGELHEIM
021937	NDA		GILEAD SCIENCES
021938	NDA		CPPI CV
021939	NDA		AUROBINDO PHARMA LTD
021943	NDA		AUROBINDO PHARMA LTD
021944	NDA		AUROBINDO PHARMA LTD
021945	NDA		COVIS
021946	NDA		ALMIRALL
021947	NDA		CEPHALON
021948	NDA		PFIZER
021949	NDA		ASTRAZENECA
021951	NDA		SUN PHARM INDS INC
021952	NDA		BAYER HEALTHCARE LLC
021956	NDA		CONCORDIA
021957	NDA		ASTRAZENECA
021958	NDA		GLAXOSMITHKLINE CONS
021959	NDA		CONCORDIA PHARMS INC
021961	NDA		SYNTHON PHARMS
021963	NDA		CHATTEM SANOFI
021964	NDA		SALIX PHARMS
021968	NDA		CPPI CV
021969	NDA		CIPLA LIMITED
021971	NDA		CIPLA LIMITED
021974	NDA		CIPLA LIMITED
021976	NDA		JANSSEN PRODS
021977	NDA		TAKEDA PHARMS USA
021978	NDA		ALMIRALL
021980	NDA		ALCON LABS INC
021983	NDA		MMT
021985	NDA		NODEN PHARMA
021986	NDA		BRISTOL MYERS SQUIBB
021988	NDA		STRIDES ACROLAB
021990	NDA		NOVARTIS
021991	NDA		MERCK
021992	NDA		PF PRISM CV
021993	NDA		BAYER HEALTHCARE LLC
021994	NDA		NOVARTIS
021995	NDA		MERCK SHARP DOHME
021996	NDA		BAUSCH AND LOMB
021997	NDA		MYLAN SPECIALITY LP
021998	NDA		FDN CONSUMER
021999	NDA		JANSSEN PHARMS
022000	NDA		TAKEDA PHARMS USA
022001	NDA		NOVO NORDISK INC
022003	NDA		SCHERING
022004	NDA		COVIS
022006	NDA		LUNDBECK PHARMS LLC
022007	NDA		MYLAN SPECLT
022008	NDA		GLAXOSMITHKLINE LLC
022009	NDA		LOREAL USA
022010	NDA		DEPROCO
022011	NDA		NOVARTIS
022012	NDA		WOODWARD
022013	NDA		MYLAN
022014	NDA		PADAGIS US
022015	NDA		BAYER HEALTHCARE LLC
022016	NDA		CUMBERLAND PHARMS
022018	NDA		PHARMACARE
022020	NDA		WYETH PHARMS
022021	NDA		KING PFIZER
022023	NDA		MERCK AND CO INC
022024	NDA		TAKEDA PHARMS USA
022025	NDA		CLINIGEN
022026	NDA		SYNTHON PHARMS
022027	NDA		SCHERING
022028	NDA		SANDOZ INC
022029	NDA		HISAMITSU PHARM CO
022030	NDA		PFIZER
022032	NDA		DEXCEL PHARMA
022033	NDA		JAZZ PHARMS
022036	NDA		CURRAX
022037	NDA		TAKEDA PHARMS USA
022038	NDA		VERTICAL PHARMS LLC
022041	NDA		SERB SA
022042	NDA		LILLY
022043	NDA		JANSSEN LP
022044	NDA		MERCK SHARP DOHME
022045	NDA		BAYER HLTHCARE
022046	NDA		HOSPIRA
022047	NDA		ASTRAZENECA
022048	NDA		NOVARTIS
022051	NDA		GLAXOSMITHKLINE CONS
022052	NDA		CHIESI
022055	NDA		ALMIRALL
022056	NDA		COVIS
022057	NDA		FERRING
022058	NDA		ENDO PHARM
022059	NDA		NOVARTIS
022061	NDA		MATRIX LABS
022063	NDA		TAKEDA PHARMS USA
022064	NDA		CHATTEM SANOFI
022065	NDA		R-PHARM US LLC
022066	NDA		GE HEALTHCARE
022067	NDA		TARO
022068	NDA		NOVARTIS
022070	NDA		DOW PHARM
022071	NDA		NOVARTIS
022072	NDA		BRISTOL MYERS SQUIBB
022074	NDA		IPSEN PHARMA
022075	NDA		KYOWA KIRIN
022076	NDA		BAUSCH
022080	NDA		NOVARTIS PHARMS
022081	NDA		GILEAD
022083	NDA		NOVARTIS
022085	NDA		MATRIX LABS
022087	NDA		GALDERMA LABS LP
022088	NDA		PF PRISM CV
022090	NDA		BAYER HLTHCARE
022096	NDA		STRIDES ACROLAB
022097	NDA		STRIDES ACROLAB
022100	NDA		DAIICHI SANKYO
022101	NDA		ASTRAZENECA
022102	NDA		PAR PHARM
022103	NDA		ALLERGAN
022104	NDA		OSMOTICA PHARM
022106	NDA		SHIONOGI INC
022107	NDA		NODEN PHARMA
022108	NDA		BAUSCH
022110	NDA		CUMBERLAND PHARMS
022113	NDA		GLAXOSMITHKLINE
022114	NDA		POWDER PHARMS
022115	NDA		GLAXOSMITHKLINE LLC
022116	NDA		VIIV HLTHCARE
022117	NDA		ALLERGAN
022118	NDA		SALIX
022119	NDA		FEINSTEIN
022122	NDA		GLAXOSMITHKLINE CONS
022124	NDA		NYCOMED US INC
022127	NDA		SANOFI
022128	NDA		VIIV HLTHCARE
022129	NDA		SHIONOGI INC
022134	NDA		ALLERGAN
022137	NDA		SANDOZ
022138	NDA		SANOFI AVENTIS US
022141	NDA		MYLAN LABS LTD
022142	NDA		MYLAN LABS LTD
022145	NDA		MERCK SHARP DOHME
022148	NDA		LILLY
022150	NDA		SHIRE ORPHAN THERAP
022152	NDA		BIONPHARMA INC
022154	NDA		NOVARTIS
022155	NDA		J AND J CONSUMER INC
022156	NDA		CHIESI
022157	NDA		CHATTEM SANOFI
022159	NDA		SEPTODONT HOLDING
022160	NDA		TEVA PHARMS
022161	NDA		ASTELLAS
022165	NDA		ASSERTIO
022172	NDA		ASTRAZENECA
022173	NDA		ELI LILLY CO
022175	BLA		DIGESTIVE CARE INC
022177	NDA		STRIDES ACROLAB
022180	NDA		COVIS
022181	NDA		BIOMARIN PHARM
022184	NDA		ALLERGAN
022185	NDA		LEO PHARMA AS
022186	NDA		AKORN
022187	NDA		JANSSEN R AND D
022192	NDA		VANDA PHARMS INC
022193	NDA		ALCON PHARMS LTD
022195	NDA		HIKMA
022196	NDA		AYTU
022198	NDA		KYOWA KIRIN
022200	NDA		ASTRAZENECA AB
022201	NDA		FERRING
022202	NDA		ASSERTIO
022203	NDA		MYLAN SPECIALITY LP
022204	NDA		ALLERGAN
022205	NDA		VALEANT PHARMS INTL
022206	NDA		ALLERGAN
022207	NDA		HIKMA
022210	BLA		ZENPEP
022211	NDA		BAUSCH AND LOMB
022212	NDA		NOVARTIS
022214	NDA		ASTRAZENECA
022217	NDA		NOVARTIS
022219	NDA		ENDO PHARMS INC
022220	NDA		ALLERGAN
022221	NDA		AKORN
022223	NDA		ALCON RES
022224	NDA		ABBVIE
022225	NDA		ORGANON SUB MERCK
022226	NDA		TEVA PARENTERAL
022233	NDA		HELSINN HLTHCARE
022234	NDA		HOSPIRA INC
022235	NDA		JAZZ
022239	NDA		ENDO VENTURES LTD
022244	NDA		EISAI INC
022246	NDA		SALIX PHARMS
022247	NDA		WYETH PHARMS
022249	NDA		CEPHALON
022250	NDA		ACORDA
022251	NDA		GLAXOSMITHKLINE LLC
022252	NDA		BAYER HLTHCARE
022253	NDA		UCB INC
022254	NDA		UCB INC
022255	NDA		UCB INC
022256	NDA		ALLERGAN
022257	NDA		HOFFMANN LA ROCHE
022259	NDA		HILL DERMACEUTICALS
022260	NDA		ACTELION
022262	NDA		TEVA BRANDED PHARM
022264	NDA		JANSSEN PHARMS
022266	NDA		BDSI
022267	NDA		ABBVIE INC
022268	NDA		NOVARTIS
022271	NDA		TAKEDA PHARMS USA
022272	NDA		PURDUE PHARMA LP
022273	NDA		SANOFI AVENTIS US
022275	NDA		OTSUKA
022276	NDA		EXELA PHARMA SCIENCE
022277	NDA		MERCK SHARP DOHME
022278	NDA		DORC
022279	NDA		BKK PHARMS
022281	NDA		BAYER HEALTHCARE LLC
022282	NDA		MATRIX LABS LTD
022283	NDA		BAYER HEALTHCARE LLC
022285	NDA		UCB INC
022287	NDA		TAKEDA PHARMS USA
022288	NDA		BAUSCH AND LOMB INC
022290	NDA		GE HEALTHCARE
022291	NDA		NOVARTIS
022292	NDA		BOEHRINGER INGELHEIM
022293	NDA		AUROBINDO PHARMA
022294	NDA		AUROBINDO PHARMA
022295	NDA		AUROBINDO PHARMA LTD
022296	NDA		AUROBINDO PHARMA LTD
022299	NDA		AUROBINDO PHARMA LTD
022301	NDA		VALEANT PHARMS INTL
022303	NDA		CEPHALON
022304	NDA		COLLEGIUM PHARM INC
022305	NDA		NIAGARA PHARMS
022306	NDA		ALTATHERA PHARMS LLC
022307	NDA		DAIICHI SANKYO INC
022308	NDA		BAUSCH AND LOMB
022309	NDA		ABBVIE
022310	NDA		ASTRAZENECA
022311	NDA		GENZYME
022312	NDA		APOTEX INC
022314	NDA		NOVARTIS
022315	NDA		ALLERGAN
022318	NDA		GENZYME
022320	NDA		GALDERMA LABS LP
022321	NDA		ALPHARMA PHARMS
022325	NDA		BAXTER HLTHCARE
022327	NDA		PERRIGO PHARMA INTL
022328	NDA		PURDUE PHARMA
022331	NDA		CONCORDIA PHARMS INC
022332	NDA		ELI LILLY CO
022334	NDA		NOVARTIS
022341	NDA		NOVO NORDISK INC
022342	NDA		EMCURE PHARMA
022343	NDA		AUROBINDO PHARMA LTD
022344	NDA		AUROBINDO PHARMA LTD
022345	NDA		GLAXOSMITHKLINE
022346	NDA		PHARMACARE LTD
022347	NDA		PHARMACARE LTD
022348	NDA		CUMBERLAND PHARMS
022350	NDA		ASTRAZENECA AB
022351	NDA		AR HOLDING CO INC
022352	NDA		TAKEDA PHARMS USA
022353	NDA		AR HOLDING CO INC
022356	NDA		HETERO DRUGS LTD
022359	NDA		BAXTER HLTHCARE CORP
022360	NDA		GLAXOSMITHKLINE
022362	NDA		DAIICHI SANKYO
022363	NDA		KOWA CO
022368	NDA		PHARMAXIS LTD
022369	NDA		ALLERGAN
022370	NDA		CIPHER PHARMS INC
022372	NDA		BRAINTREE LABS
022377	NDA		MERIDIAN MEDCL
022382	NDA		ZYLA
022383	NDA		NOVARTIS
022386	NDA		NOVO NORDISK INC
022387	NDA		UNITED THERAP
022388	NDA		JOHNSON JOHNSON VISN
022393	NDA		CELGENE
022395	NDA		AVERITAS
022396	NDA		JAVELIN PHARMS INC
022399	NDA		ARBOR PHARMS LLC
022401	NDA		BOEHRINGER INGELHEIM
022402	NDA		HIKMA
022404	NDA		GALT PHARMS
022405	NDA		GENZYME CORP
022406	NDA		JANSSEN PHARMS
022407	NDA		THERAVANCE INC
022408	NDA		PARAPRO LLC
022410	NDA		INDIVIOR INC
022411	NDA		ANGELINI PHARMA
022416	NDA		SUNOVION PHARMS INC
022417	NDA		ABBVIE
022418	NDA		ATHENA
022420	NDA		STRIDES ARCOLAB LTD
022421	NDA		BOEHRINGER INGELHEIM
022424	NDA		BKK PHARMS
022425	NDA		SANOFI AVENTIS US
022426	NDA		TAKEDA PHARMS USA
022427	NDA		ALLERGAN
022428	NDA		NOVARTIS
022429	NDA		BIONPHARMA INC
022430	NDA		AMRING PHARMS
022432	NDA		QUESTCOR PHARMA
022433	NDA		ASTRAZENECA
022434	NDA		EAGLE PHARMS
022436	NDA		BAUSCH
022437	NDA		VERITY
022439	NDA		PERSION
022442	NDA		PERSION
022445	NDA		HERON THERAPS INC
022450	NDA		MALLINCKRODT HOSP
022453	NDA		TEVA PHARMS USA
022454	NDA		GE HLTHCARE INC
022456	NDA		SANTARUS
022458	BLA		PFIZER
022459	NDA		HETERO DRUGS LTD
022460	NDA		WOODWARD
022461	NDA		MATRIX LABS LTD
022462	NDA		PIRAMAL CRITICAL
022464	NDA		STRIDES ARCOLAB LTD
022465	NDA		NOVARTIS
022466	NDA		PIERREL
022468	NDA		ACROTECH
022470	NDA		NOVARTIS
022472	BLA		MANNKIND
022473	NDA		VIATRIS
022474	NDA		LAB HRA PHARMA
022479	NDA		HETERO DRUGS LTD
022483	NDA		BAUSCH
022484	NDA		SEBELA IRELAND LTD
022485	NDA		SANDOZ
022488	NDA		UPJOHN
022494	NDA		NIH NCI DCTD
022496	NDA		PACIRA PHARMS INC
022497	NDA		ALMATICA
022499	NDA		TRIS PHARMA INC
022500	NDA		ATHENA
022501	NDA		APIL
022502	NDA		GALDERMA LABS LP
022503	NDA		PRIMUS PHARMS
022504	NDA		ELI LILLY AND CO
022505	BLA		THERATECHNOLOGIES
022509	NDA		SMITHKLINE BEECHAM
022510	NDA		SENTYNL THERAPS INC
022511	NDA		HORIZON
022512	NDA		BOEHRINGER INGELHEIM
022514	NDA		BOEHRINGER INGELHEIM
022516	NDA		LILLY
022517	NDA		FERRING PHARMS INC
022518	NDA		ORGANON
022519	NDA		HORIZON
022522	NDA		ASTRAZENECA
022523	BLA		VIVUS INC
022524	NDA		AQUESTIVE
022525	NDA		ALLERGAN
022526	NDA		SPROUT PHARMS
022527	NDA		NOVARTIS
022532	NDA		BAYER HLTHCARE
022534	NDA		SUN PHARM
022535	NDA		GENENTECH INC
022536	NDA		FRESENIUS KABI USA
022537	NDA		MACLEODS PHARMA
022541	NDA		MACLEODS PHARMA
022542	BLA		VIOKACE
022544	NDA		ALMATICA
022545	NDA		NOVARTIS
022547	NDA		CIPLA LIMITED
022548	NDA		ALLERGAN
022549	NDA		ALEXZA PHARMS
022554	NDA		SALIX PHARMS
022555	NDA		PHOTOCURE ASA
022556	NDA		AYTU
022560	NDA		APIL
022561	NDA		EMD SERONO INC
022562	NDA		RECORDATI RARE
022563	NDA		MAYNE PHARMA
022565	NDA		GLAXOSMITHKLINE
022567	NDA		ALLERGAN
022568	NDA		EISAI INC
022569	NDA		BTCP PHARMA
022571	NDA		MERZ PHARMS
022572	NDA		MOBIUS THERAP
022573	NDA		APIL
022574	NDA		BAYER HLTHCARE
022575	BLA		SHIRE HUMAN GENETIC
022577	NDA		GILEAD SCIENCES INC
022578	NDA		J AND J CONSUMER INC
022580	NDA		VIVUS
022581	NDA		FRESENIUS MEDCL
040001	ANDA		ANI PHARMS
040007	ANDA		DR REDDYS
040008	ANDA		WATSON LABS INC
040009	ANDA		SUN PHARM INDS INC
040010	ANDA		AKORN
040011	ANDA		APPLIED ANAL
040013	ANDA		HOSPIRA
040014	ANDA		AKORN
040015	ANDA		TEVA PARENTERAL
040023	ANDA		TEVA PARENTERAL
040024	NDA		AM REGENT
040026	ANDA		AKORN
040027	ANDA		AKORN
040028	ANDA		ANI PHARMS
040029	ANDA		ANI PHARMS
040032	ANDA		ROXANE
040034	ANDA		INWOOD LABS
040035	ANDA		TARO
040036	ANDA		SANDOZ
040037	ANDA		TARO PHARM INDS LTD
040038	ANDA		TARO
040039	ANDA		TARO PHARM INDS LTD
040040	ANDA		TARO
040041	ANDA		TARO
040042	ANDA		TARO
040043	ANDA		WATSON LABS
040044	ANDA		WATSON LABS
040045	ANDA		COSETTE
040047	ANDA		NOVEN
040048	ANDA		NOVEN
040049	ANDA		NOVEN
040050	ANDA		SPECGX LLC
040052	ANDA		INWOOD LABS
040054	ANDA		HIKMA
040056	ANDA		HIKMA
040057	ANDA		EASTMAN KODAK
040058	ANDA		COSETTE
040059	ANDA		BAUSCH AND LOMB
040061	ANDA		ROXANE
040062	ANDA		MIKART
040063	ANDA		BAUSCH AND LOMB
040064	ANDA		BAUSCH AND LOMB
040065	ANDA		BAUSCH AND LOMB
040066	ANDA		BAUSCH AND LOMB
040067	ANDA		BAUSCH AND LOMB
040069	ANDA		BAUSCH AND LOMB
040070	ANDA		BAUSCH AND LOMB
040073	ANDA		BAUSCH AND LOMB
040074	ANDA		BAUSCH AND LOMB
040075	ANDA		BAUSCH AND LOMB
040078	ANDA		HOSPIRA
040079	ANDA		HOSPIRA
040081	ANDA		TEVA PHARMS
040083	ANDA		TG UNITED INC
040084	ANDA		MALLINCKRODT
040085	ANDA		MIKART
040086	ANDA		RHODES PHARMS
040088	ANDA		VISTAPHARM
040089	ANDA		HIKMA
040090	ANDA		ANDA REPOSITORY
040091	ANDA		SANDOZ
040092	ANDA		HOSPIRA
040093	ANDA		HOSPIRA
040094	ANDA		WATSON LABS
040095	ANDA		HOSPIRA
040097	ANDA		BAUSCH AND LOMB
040098	ANDA		DAVA PHARMS INC
040099	ANDA		APIL
040100	ANDA		UCB INC
040101	ANDA		SANDOZ
040102	ANDA		ATHEM
040103	ANDA		UPSHER SMITH LABS
040104	ANDA		SANDOZ
040105	ANDA		VINTAGE PHARMS
040106	ANDA		VINTAGE PHARMS
040108	ANDA		HOSPIRA
040109	ANDA		MIKART
040110	ANDA		HIKMA
040111	ANDA		ANI PHARMS
040113	ANDA		ACTAVIS ELIZABETH
040114	ANDA		MAYNE PHARMA
040116	ANDA		SANDOZ
040117	ANDA		ABBVIE
040118	ANDA		SANDOZ
040119	ANDA		AKORN
040120	ANDA		TEVA PHARMS
040122	ANDA		WATSON LABS
040123	ANDA		WATSON LABS
040124	ANDA		HIKMA INTL PHARMS
040125	ANDA		AKORN
040126	ANDA		AKORN
040131	ANDA		HOSPIRA
040133	ANDA		WATSON LABS
040134	ANDA		UCB INC
040135	ANDA		BARR
040136	ANDA		AM REGENT
040137	ANDA		WATSON LABS
040138	ANDA		LANNETT HOLDINGS INC
040139	ANDA		WATSON LABS
040140	ANDA		HOSPIRA
040143	ANDA		VINTAGE PHARMS
040144	ANDA		VINTAGE PHARMS
040145	ANDA		BARR
040146	ANDA		PHARM ASSOC
040147	ANDA		HOSPIRA
040148	ANDA		APIL
040149	ANDA		SANDOZ
040150	ANDA		INVATECH
040151	ANDA		AKORN
040152	ANDA		WATSON LABS
040153	ANDA		ATHEM
040155	ANDA		VINTAGE PHARMS
040156	ANDA		IMPAX LABS INC
040157	ANDA		VINTAGE PHARMS
040159	ANDA		BARR
040161	ANDA		HIKMA PHARMS
040162	ANDA		IVAX SUB TEVA PHARMS
040163	ANDA		SPECGX LLC
040164	ANDA		AKORN
040165	ANDA		AKORN
040166	ANDA		WOCKHARDT BIO AG
040167	ANDA		PERRIGO
040168	ANDA		WOCKHARDT
040169	ANDA		GENERICS
040171	ANDA		WATSON LABS
040174	ANDA		TEVA PHARMS USA
040177	ANDA		PHARM ASSOC
040179	ANDA		RISING
040180	ANDA		HIKMA
040182	ANDA		PHARM ASSOC
040183	ANDA		VINTAGE PHARMS
040184	ANDA		WATSON LABS
040185	ANDA		MYLAN
040186	ANDA		WATSON LABS
040187	ANDA		PHARM ASSOC
040188	ANDA		OXFORD PHARMS
040189	ANDA		JUBILANT CADISTA
040190	ANDA		ELITE LABS INC
040191	ANDA		STRIDES PHARMA
040192	ANDA		WE PHARMS
040194	ANDA		SANDOZ
040195	ANDA		TARO
040196	ANDA		CHARTWELL RX
040197	ANDA		BARR LABS INC
040199	ANDA		ACTAVIS ELIZABETH
040201	ANDA		MALLINCKRODT
040203	ANDA		ACTAVIS ELIZABETH
040204	ANDA		WEST WARD
040206	ANDA		HOSPIRA
040207	ANDA		DURAMED PHARMS BARR
040209	ANDA		MYLAN
040210	ANDA		UCB INC
040212	ANDA		DURAMED PHARMS BARR
040213	ANDA		PHARM ASSOC
040215	ANDA		AKORN
040216	ANDA		AKORN
040218	ANDA		VINTAGE PHARMS
040219	ANDA		MUTUAL PHARM
040220	ANDA		WATSON LABS
040223	ANDA		DURAMED PHARMS BARR
040224	ANDA		PHARM ASSOC
040226	ANDA		VINTAGE PHARMS
040227	ANDA		ELITE LABS INC
040228	ANDA		ELITE LABS INC
040230	ANDA		LANNETT
040231	ANDA		PHARM ASSOC
040232	ANDA		WATSON LABS
040233	ANDA		DURAMED PHARMS BARR
040234	ANDA		WATSON LABS
040235	ANDA		HIKMA
040236	ANDA		MUTUAL PHARM
040240	ANDA		MUTUAL PHARM
040241	ANDA		VISTAPHARM
040245	ANDA		MLV
040246	ANDA		PADAGIS US
040247	ANDA		TARO
